"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"41666383","BOCCA DI BACCO","Manhattan","167","9 AVENUE","10011","2129898400","Italian","2024-01-03T00:00:00.000","Violations were cited in the following area(s).","06E","Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.","Critical","27",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.74448760634","-74.002796879278","104","03","008900","1012580","1007170043","MN13","POINT (-74.002796879278 40.74448760634)"
"50159718","NY CHOI FOOK","Brooklyn","2050","86 STREET","11214","7189752818","Chinese","2025-03-21T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","27","B","2025-03-21T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.603889216863","-73.997090192199","311","43","028800","3166942","3063760045","BK28","POINT (-73.997090192199 40.603889216863)"
"50160569","MACHNE YEHUDA","Brooklyn","250","KINGSTON AVENUE","11213","5044757706","Middle Eastern","2025-04-07T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","23","N",,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.670987269478","-73.942058692885","308","35","033900","3032459","3012570070","BK61","POINT (-73.942058692885 40.670987269478)"
"50148418","PARLAY","Queens","36-08","30 AVENUE","11103","9174201854","Latin American","2025-06-26T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","12","A","2025-06-26T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.76492821218","-73.917230174862","401","22","006300","4010011","4006510044","QN70","POINT (-73.917230174862 40.76492821218)"
"50143930","7TH STREET BURGER","Brooklyn","400","JAY STREET","11201","8772459382","Hamburgers","2024-01-16T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","2","A","2024-01-16T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.69211127935","-73.987317590202","302","33","001100","3000375","3001500019","BK38","POINT (-73.987317590202 40.69211127935)"
"50091829","TENZAN","Manhattan","285","COLUMBUS AVENUE","10023","2125807300","Japanese","2023-09-13T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","8","A","2023-09-13T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.778314698771","-73.978119055563","107","06","015700","1028649","1011260001","MN14","POINT (-73.978119055563 40.778314698771)"
"50059594","PICCOLA CUCINA","Manhattan","75","THOMPSON STREET","10012","9172831065","Italian","2025-06-04T00:00:00.000","Violations were cited in the following area(s).","06G","HACCP plan not approved or approved HACCP plan not maintained on premises.","Critical","26",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.724500228078","-74.002947564389","102","03","004700","1007361","1004890028","MN24","POINT (-74.002947564389 40.724500228078)"
"50128998","TROPICAL SMOOTHIE CAFE","Queens","31-49","STEINWAY STREET","11103","3476491920","Juice, Smoothies, Fruit Salads","2025-01-09T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","29",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.76015290045","-73.918023053003","401","22","015500","4011108","4006780022","QN70","POINT (-73.918023053003 40.76015290045)"
"50105431","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","Manhattan","70","WEST  125 STREET","10027","9145136601","Caribbean","2024-04-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","20","B","2024-04-11T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.80737580432","-73.944580098067","110","09","020000","1053484","1017220066","MN11","POINT (-73.944580098067 40.80737580432)"
"50108412","ANDRE'S HUNGARIAN STRUDELS","Manhattan","1049","1 AVENUE","10022","9175042830","Bakery Products/Desserts","2025-01-15T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","75",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.758548495471","-73.962759330114","106","05","010800","1040014","1013507501","MN19","POINT (-73.962759330114 40.758548495471)"
"50079841","DUNKIN","Queens","30-17","39 AVENUE","11101","7187842658","Donuts","2025-12-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","9","A","2025-12-10T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.753001823824","-73.933483475358","401","26","003100","4004620","4003830027","QN68","POINT (-73.933483475358 40.753001823824)"
"41312436","BAGEL WORLD","Brooklyn","223","DEKALB AVENUE","11205","7186432686","Bagels/Pretzels","2025-11-21T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","16",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.689522606897","-73.970493000751","302","35","018300","3058538","3020910069","BK68","POINT (-73.970493000751 40.689522606897)"
"50113136","161 DELI & GRILL","Queens","90-46","161 STREET","11432","6463184666","Indonesian","2024-08-13T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","13","A","2024-08-13T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.705177062773","-73.799270307147","412","24","044601","4208855","4097570047","QN61","POINT (-73.799270307147 40.705177062773)"
"50154816","LIMELIGHT COAL FRIED PIZZA","Manhattan","656","6 AVENUE","10010","6464845665","Pizza","2024-09-24T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","39",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.741056536619","-73.99412144411","105","03","005400","1080657","1008220001","MN13","POINT (-73.99412144411 40.741056536619)"
"50084369","NITEHAWK CINEMA","Brooklyn","188","PROSPECT PARK WEST","11215","6462795577","American","2023-04-03T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","11",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.661538816934","-73.979404620647","306","39","016700","3026610","3011030037","BK37","POINT (-73.979404620647 40.661538816934)"
"50108104","TACO BELL","Queens","119-16","LIBERTY AVENUE","11419","9173007551","Tex-Mex","2026-01-28T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","5","A","2026-01-28T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.686308814428","-73.823936391574","410","28","016600","4204239","4095730008","QN55","POINT (-73.823936391574 40.686308814428)"
"40365546","REBEN LUNCHEONETTE","Brooklyn","229","HAVEMEYER STREET","11211","7183887696","Spanish","2024-02-27T00:00:00.000","Establishment re-closed by DOHMH.","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","11",,,"2026-04-10T06:00:13.000","Cycle Inspection / Reopening Inspection","40.709039945161","-73.959151290226","301","34","052500","3063567","3024600001","BK73","POINT (-73.959151290226 40.709039945161)"
"41444651","TRIONA'S","Manhattan","237","SULLIVAN STREET","10012","3473033943","Irish","2023-04-25T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","47",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.729742768446","-73.999613935988","102","01","006500","1008671","1005390014","MN23","POINT (-73.999613935988 40.729742768446)"
"50072413","Grand Slam","Queens","131-01","FOWLER AVENUE","11355","9176810062","Chinese","2019-06-19T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","40","N",,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.751823629275","-73.832998723106","407","20","084900","4538636","4050760043","QN22","POINT (-73.832998723106 40.751823629275)"
"50058195","LIAN JIANG","Manhattan","88","DIVISION STREET","10002","6467157113","Chinese","2024-04-11T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","30",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.714303286953","-73.993809983219","103","01","001600","1003793","1002930028","MN27","POINT (-73.993809983219 40.714303286953)"
"50108449","KENNEDY CHICKEN & PIZZA","Bronx","3738","3 AVENUE","10456","7185370989","Chicken","2022-11-07T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","18",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.8360470825","-73.902801542817","203","16","016900","2090452","2029270001","BX01","POINT (-73.902801542817 40.8360470825)"
"50100302","NEPALI BHANCHHA GHAR","Queens","74-11","ROOSEVELT AVENUE","11372","6468619147","Asian/Asian Fusion","2025-03-10T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","63",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.746867937435","-73.891224533132","403","25","028900","4029839","4012850071","QN28","POINT (-73.891224533132 40.746867937435)"
